"id","profileName","text","date","title","rating","images","helpful"
"R3FMOC7X6H5KXK","Sucheesmita d.","Overall good","Reviewed in India on 12 April 2019","Good",3,"",0
"R1GSJ1XDNJRCU1","Madhu","The best thing you can gift someone, also it is cheap.","Reviewed in India on 6 July 2017","Five Stars",5,"",0
"RAJTTKC33MCOX","Yash kashyaP","BeaUtyful book.","Reviewed in India on 29 November 2018","Beautifully written.",5,"",0
"RW3B15RXGRAQ8","Tamil mafia","Most Inspired book about courage and hope. Suggest by Inspired mentor.","Reviewed in India on 17 May 2016","Best to buy",4,"",0
"R3S95TSNFGLAMH","Divyam","Excellent quality excellent delivery. Till now read half the book it is amazing . Must read book","Reviewed in India on 5 April 2016","Five Stars",5,"",0
"R1G7RP0LKREA05","Vipin Rai","Five star bookOne of the most beautiful novel I read","Reviewed in India on 22 August 2017","Amazing book",5,"",0
"R1O6JD943N75MS","v m joshi","Fantastic book.","Reviewed in India on 2 December 2018","Liked it.",5,"",0
"R3E9S5T1JHLKAJ","Soumya P.","Reading this book was nothing less that a magical experience","Reviewed in India on 30 October 2017","Five Stars",5,"",0
"R38MH39R6U7FJ3","Balu K B","good book","Reviewed in India on 26 December 2018","good book",5,"","2"
"R20PF5JMFRCTRA","Boopathy","Good","Reviewed in India on 2 January 2019","Good",5,"",0
"R9HGLASQBL1VL","vikas kumar","Best novel you must read it","Reviewed in India on 15 July 2018","You must read it",5,"",0
"R1CJL81C21Y51J","Dhruv Sharma","Nice book... Must read to understand the path of life following your own dreams... Will fetch interest of all readers..Good Luck!!","Reviewed in India on 28 June 2014","Good Luck Everyone...!",4,"",0
"R2CRUU9RPN563L","RAJESH R NAIR","This is beyond doubt one of the best books of Paulo Coelho. A stupendous read. Recommended for all book readers","Reviewed in India on 20 August 2015","This is beyond doubt one of the best books of Paulo Coelho",5,"",0
"R3VWXP5WPAO0C4","Subham Tripathi","pros1. Excellent quality of pages2. Excellent priceConsDelivery took 7 days.","Reviewed in India on 16 September 2015","Excellent book with great price !",4,"",0
"R14YYV9N0S35PM","Avisek Bhowmik","Who wants know about himself, wants to know about omens of God and God himself they should read the book.","Reviewed in India on 23 August 2015","Who wants know about himself, wants to know about ...",5,"",0
"R12GB2IKYCY9M3","Amazon Customer","Good paper quality. The storyline can be debated.","Reviewed in India on 26 January 2018","Five Stars",5,"",0
"R327ZS9DL7BBZ8","Alex Arc","Read the book on first day itself & was good as expected.","Reviewed in India on 8 March 2016","Good one day read",4,"",0
"R3M9H8YEL8Z3HF","Dinesh Jain","A beautiful lesson of life","Reviewed in India on 1 July 2018","Five Stars",5,"",0
"R35HVXWB6UOO34","Abhishek Sreekumar","Fast deliveryGood printingNo bookmarkNice book to read","Reviewed in India on 17 August 2016","Worth reading",4,"",0
"RXZL6R8B26JIS","Mintu M","Must read for those who are searching about life.","Reviewed in India on 3 January 2018","Five Stars",5,"",0
"R1GMOGJEXQP2L7","shradha pattnaik","gave this as a gift to my bestie..c loved it","Reviewed in India on 1 July 2016","c loved it",4,"",0
"R4V2F962M4JUC","Amazon Customer","Just buy it...","Reviewed in India on 19 October 2018","A must read!",5,"",0
"R25LEODQONQ575","Shubhneet","What an inspirational book Loved this 📖 book!","Reviewed in India on 7 April 2018","Five Stars",5,"",0
"R1JE84XM8WFWIQ","Kritesh","One of the best books that I have ever read.","Reviewed in India on 27 July 2017","Five Stars",5,"",0
"R2Q7F0UWPYR00J","Kruthi G K","Amazing produt","Reviewed in India on 24 November 2018","Useful",5,"",0
"R33EWGK1T80AWU","Gaurav Parmar","You should read it atleast one time before you die.","Reviewed in India on 6 October 2017","Best fiction book...",5,"",0
"R106E2R9NMNZIQ","Hercules369","The book gives you a whole new perspective.","Reviewed in India on 21 March 2018","Must buy",5,"",0
"R1RX9F5IZSQ2PN","Richa Pathak","Wonderfull..... suspense ....","Reviewed in India on 16 October 2018","Best book ....must read those who want to start reading for the first time....",5,"",0
"R1HVMCEHTNB9ZG","Wajid Mulla","Best #1","Reviewed in India on 26 November 2018","Life chaining",5,"",0
"R3UQBZEVTLINIE","Customer","Greatness","Reviewed in India on 20 December 2018","Good",5,"",0
"RB1L5HZ32SJYM","Dr Mahesh","This was my first buy at Amazon.. delivery as expected on time and clean..","Reviewed in India on 12 October 2016","Five Stars",5,"",0
"R1W0N9RMIF3E4T","Rauf Manamal","Best book at very least price.","Reviewed in India on 18 April 2017","Wonderful",4,"",0
"RLQCANXPB4CUP","arjun","Good book","Reviewed in India on 20 November 2018","Awesome",5,"",0
"R2Q6DS85OBQKMK","Sandeep Kumar","It is an amazing book. Everybody should read it.","Reviewed in India on 2 October 2017","Five Stars",5,"",0
"ROK016S4SCIF","Yash Kanhed","Most positive book ever read. Just  fall in love","Reviewed in India on 28 July 2017","Just fall in love",5,"",0
"RNCUAZULZ87J","Atanu Ganguly","Amazing book .. got it delivered by the next day.","Reviewed in India on 12 August 2017","Five Stars",5,"",0
"R3S54UITO29R3X","Tathagata C.","Superb","Reviewed in India on 14 December 2018","MUST READ FOR ALL .. SCHOOLS SHOULD INCLUDE THIS BOOK IN THE SYLLABUS",5,"",0
"R2MB5AY79QG3SN","Readington","ONE of those epic books that you must read! The best work of Paulo Coelho ever.Kind of a cult book for me.....Simple yet so profound, the story keeps reverberating and the one you can read again and again.","Reviewed in India on 26 January 2016","The best work of Paulo Coelho ever",5,"","5"
"RYGNCVUD6Q6TH","sreejith","A beautiful book.It depicts a wonderful story.","Reviewed in India on 2 December 2017","MUST READ",5,"",0
"R1IID2VZ576ZQ6","Ravi","Loved..it..just follow your heart","Reviewed in India on 5 September 2018","A must read for everyone",5,"",0
"R3MT03JO0QKIQR","Ratish","Came in good condition. Thanks.","Reviewed in India on 6 April 2017","Four Stars",4,"",0
"R2I4YVSLMJY4R6","Ankurjyoti Medhi","A must read book..","Reviewed in India on 4 September 2018","The Alchemist..",5,"https://images-na.ssl-images-amazon.com/images/I/71z9zTv6tfL.jpg",0
"R3OU2HNXTGTGYU","Harpreet Singh","a good book to read and comprehend in practicality of life","Reviewed in India on 2 June 2016","Four Stars",4,"",0
"R3163G1OJYZY5Y","Rama M","Great book for any age","Reviewed in India on 13 June 2018","One of the best",5,"",0
"R1VBG7YQ9TX9YY","Rejoyson","Worst book i ever read","Reviewed in India on 3 August 2018","Not worth",5,"",0
"R28FMZ0VHL6KEF","Neha","I am unable to like any other book after reading The Alchemist. It's just a wonder. I would like to read it again and again.","Reviewed in India on 29 September 2014","I am unable to like any other book after reading The Alchemist",5,"",0
"R28DTLL7WGX2YV","Digvijay singh","Excellent book","Reviewed in India on 9 November 2018","Excellent",5,"",0
"RIOR3DK0FDVGD","Amazon Customer","AN INSPIRING STORY AND IT INSPIRES TODAY`S YOUNG GENERATIONS TO FOLLOW THEIR DREAMS","Reviewed in India on 17 December 2015","Four Stars",4,"",0
"R3SHQIOISUGHVR","TS","Should be read by everyone.","Reviewed in India on 15 June 2018","Five Stars",5,"",0
"R3VHH6IS85117J","Rutuja Jagtap","Worth reading this.","Reviewed in India on 4 October 2018","Great !",5,"",0
"R148X3TBRZOTZL","SB","A spiritual fiction in its best form!!that's what you can give review about this book. the best line is... when you want something all universe conspires to  help you to achieve it...!!!!","Reviewed in India on 17 September 2013","I love it",5,"",0
"R25RN1094L1Z4K","KAMALOLBHAVAN N","Gave a wonderful reading experience. Helped to know that there is a distinct soul to the Universe ; ours are well integrated with it.","Reviewed in India on 30 January 2014","The Alchemist by Paulo Coelho",4,"",0
"R2ZMBW2C45DL13","Deepa Chandwani","Great book!","Reviewed in India on 6 November 2018","Read this one!😉",5,"",0
"R20L4F5M240PDN","Sahil Rajput","Good book but content is kind of okayish","Reviewed in India on 11 June 2018","Okayish content",3,"",0
"R143WEUXMDIHH9","shopper","Have read this book almost a decade back and I still love...one of the best reads so far","Reviewed in India on 12 August 2016","Awesome book",5,"",0
"R3M51UTMW0LI8E","Ganesh Surisetty","Great book and quality of paper is good.","Reviewed in India on 9 October 2016","Good quality paper",4,"",0
"RVLTLT3RRVM08","Amit kumar prasad","Perfect in every sense","Reviewed in India on 3 September 2018","Just go for it",5,"",0
"R2GQ6BDTHWP614","Harish","one of the best book","Reviewed in India on 1 June 2018","Five Stars",5,"",0
"R25U21OSCY023F","Amazon Customer","One of the best books I have read!","Reviewed in India on 25 January 2018","Awesome book",5,"",0
"R2IR22GARGU9AB","Gurdit singh virk","Must read book","Reviewed in India on 6 October 2018","Superb",5,"",0
"R2EA5X2DCP49V4","kavin","Human can achieve any thing if he has a burning desire to be sucessful","Reviewed in India on 28 November 2015","Four Stars",4,"",0
"RLE5VRIH6DG4P","Gokul","I read this book together with my wife. It was quite an amazing journey through the book. Learnt  a lot of real life lessons. This book get you to think differently.","Reviewed in India on 31 October 2013","Amazing Book. Learnt a lot",5,"",0
"R7FOOCQ6FJUPN","Deepika chandel","Must have","Reviewed in India on 9 November 2018","All time favourite",5,"",0
"R3HKUAY3H4Q64B","Anandhan","Read a book after a long time. It was a nice journey in the desert and liked the way the story was told. Worth reading.","Reviewed in India on 23 November 2013","The Alchemist",4,"",0
"R28W8V8T29LHN6","Amazon Customer","Go for it. Coelho's work just soothes you and make you calm and serene. A worthy buy.","Reviewed in India on 27 September 2016","Five Stars",5,"",0
"RF8V8DEXT0FYG","Kishlay","Great book. Obviously.Worth your time.","Reviewed in India on 22 June 2018","Worth reading",5,"",0
"R326ZVNIFLMJ9T","Ravi teja","excellent book","Reviewed in India on 5 November 2018","Great book",5,"",0
"RKUUHZ5IXYYKF","MANOJ","Good read","Reviewed in India on 15 November 2018","Good quality",5,"",0
"R1XLEOZB03TEDJ","Kim","This book is absolutely amazing","Reviewed in India on 18 July 2018","One of the best book i have read",5,"",0
"R2DTM581RO9SY","Amazon Customer","Simple and easy .good story.beautiful narration.","Reviewed in India on 16 January 2017","Four Stars",4,"",0
"RCN3K6AWKT1SR","PLATINUM","good read..","Reviewed in India on 26 September 2017","Four Stars",4,"https://images-na.ssl-images-amazon.com/images/I/6161m3XHj2L.jpg
https://images-na.ssl-images-amazon.com/images/I/71u7fjAV6OL.jpg",0
"R1VCWX34GY6G7H","Amazon Customer","my favourite.....i can read it hundread times","Reviewed in India on 27 February 2018","Five Stars",5,"",0
"R2AFR4RETSC3AM","Amazon Customer","nice","Reviewed in India on 5 November 2017","Four Stars",4,"",0
"R3BTNMFSR8U9DQ","kalyani","Must read, very inspiring","Reviewed in India on 25 August 2018","Must read",5,"",0
"R2FA9U6MH4DHHX","Talisunep I Jamir","Everything is okay.","Reviewed in India on 22 September 2018","Book  in good condift",5,"",0
"R2DDKQPFDD2RLV","Amit","Nice book","Reviewed in India on 28 October 2018","Nice book",5,"",0
"RCLNHN1K78CLF","Gokul","one among top books i hav eve read....great philosophy by paulo..i simply love it","Reviewed in India on 28 September 2016","great philosophy by paulo",5,"",0
"R220BYYZD0KSQK","ABHILASH N","Excited to read this book","Reviewed in India on 19 May 2018","Five Stars",5,"",0
"R2GBGCUJ8BKECE","Rahul Moghe","It is a bestseller for a reason. One must read this","Reviewed in India on 28 March 2016","Four Stars",4,"",0
"RHO78GSGSJ1XF","Amazon Customer","Awesome","Reviewed in India on 1 December 2018","Worthy reading",5,"",0
"R2MOPFB7G7E31B","dhanajayan","I bought this book four months ago, and i'm keeping it safe like antimatter. Even i'm ready to call it ""my precious"". Really a good read.","Reviewed in India on 10 July 2014","u must read this book in your life.",5,"",0
"R1A1Y6ZBE1IUKY","divakar ramesh","amazing piece of work and a fascinating story","Reviewed in India on 3 November 2017","Five Stars",5,"",0
"R2X3O3IEDPF3XO","yashwanth Kumar","Quality of the book is really disappointing. Book is literally folded in the middle and the cover page is a mess.","Reviewed in India on 16 July 2021","Terrible quality of the book",1,"https://images-na.ssl-images-amazon.com/images/I/B1NKUjby3fS.jpg
https://images-na.ssl-images-amazon.com/images/I/B1VN5kGgRWS.jpg","2"
"R3RB24M5MTPUL5","Charan","One of my favourite books 😍","Reviewed in India on 22 March 2018","Five Stars",5,"",0
"R2GLVBS7HY9NRL","NISCHAL","a worthfull book","Reviewed in India on 26 September 2018","worthfull",5,"",0
"R38EFUZ4AFMO2A","Kayina","I love the book","Reviewed in India on 21 August 2018","Five Stars",5,"",0
"R91X8T6LRT9FX","E M","very good","Reviewed in India on 7 November 2018","Five Stars",5,"",0
"R3IOEYX47WJBT2","Archana","Salute to Paulo Coelho, best book much to learn","Reviewed in India on 19 October 2017","best book much to",5,"",0
"R9XVRI721W2VD","Jugal","Awesome Book","Reviewed in India on 23 October 2018","Awesome",5,"",0
"R2FC3U7HF0K87P","PR","Good book.","Reviewed in India on 7 November 2018","Good book.",5,"",0
"RO8GRI09VCDER","NIKHIL GANESH","Good","Reviewed in India on 19 December 2018","Good",5,"",0
"R2WHK0STAMMWG0","Shivashis Patri","A must read !! Paulo Coelho is a magician.","Reviewed in India on 23 August 2017","A must read!! Paulo Coelho is a magician ...",5,"",1
"R2QHAG9O5LB5X5","MAGGIE","Good one","Reviewed in India on 21 October 2018","Awesome",5,"",0
"R30HO6SPCA5LVN","eashwaranand","Excellent read","Reviewed in India on 18 October 2018","Excellent",5,"",0
"R6TFL6JP69R3R","Kartik R.","Amazing story","Reviewed in India on 22 October 2018","Life changing",5,"",0
"R39EB58EGT0O95","Mohammed Haris","An enchanting book alluring you towards your calling.","Reviewed in India on 2 January 2018","A Mesmerizing read.",5,"",0
"R1QGUFPETPO7NH","osho kabeer","One of my favourites, read it first around 8 years back but still as enchanting as the first time.","Reviewed in India on 18 September 2015","Five Stars",5,"",0
"R2829GYNLHOB8K","samridhi","A good bookAnd yes, Jis cheez ko puri shiddat se chaho, sari kaynat tumge usse milaane me jut jati h 😉","Reviewed in India on 16 August 2017","A good book And yes",3,"","3"
"R37EP8ZU9SPX89","Amazon Customer","Great book!","Reviewed in India on 26 October 2018","Great",5,"",0
"R32RDMZ7LTMP4","Nirupama Rath","A awesme book for spiritual readers.. shws the reality with a great example of the society.. :)","Reviewed in India on 14 January 2016","A awesme book for spiritual readers",5,"",0
"RQN42I5ENHLH9","Akshay K. DasAdhikari","A must read","Reviewed in India on 24 July 2017","Four Stars",4,"",0
"R2593T76ZPS0IC","Praveenkumar","Amazing book by Paul Coelho.","Reviewed in India on 17 May 2018","Five Stars",5,"",0
